Time,Path Value,Maximum Value
0.75,-4.025133427766714,0.03356426756934581
0.76,-3.9948488583767983,0.03356426756934581
0.77,-4.0839510517722175,0.03356426756934581
0.78,-4.179989583169288,0.03356426756934581
0.79,-4.095513214393476,0.03356426756934581
0.8,-4.282637758358243,0.03356426756934581
0.81,-4.327352099372358,0.03356426756934581
0.8200000000000001,-4.224976187274363,0.03356426756934581
0.8300000000000001,-4.4331533998725,0.03356426756934581
0.84,-4.39729859305114,0.03356426756934581
0.85,-4.371475110556537,0.03356426756934581
0.86,-4.495018772010246,0.03356426756934581
0.87,-4.523281824264748,0.03356426756934581
0.88,-4.501880119439785,0.03356426756934581
0.89,-4.543982333997612,0.03356426756934581
0.9,-4.602554501724674,0.03356426756934581
0.91,-4.607019285778103,0.03356426756934581
0.92,-4.6562504501132285,0.03356426756934581
0.93,-4.693841839716336,0.03356426756934581
0.9400000000000001,-4.774207559366668,0.03356426756934581
0.9500000000000001,-4.871745923460092,0.03356426756934581
0.96,-4.974424583937424,0.03356426756934581
0.97,-4.927442487809099,0.03356426756934581
0.98,-5.0844283032245485,0.03356426756934581
0.99,-5.240281768771949,0.03356426756934581
1.0,-5.299412983089365,0.03356426756934581
1.01,-5.242709922680766,0.03356426756934581
1.02,-5.487448675157185,0.03356426756934581
1.03,-5.381563548840783,0.03356426756934581
1.04,-5.4001827830479305,0.03356426756934581
1.05,-5.398817353228884,0.03356426756934581
1.06,-5.203389691698064,0.03356426756934581
1.07,-5.365119385304469,0.03356426756934581
1.08,-5.371169034686879,0.03356426756934581
1.09,-5.4865421088952075,0.03356426756934581
1.1,-5.651226572468787,0.03356426756934581
1.11,-5.689589517127751,0.03356426756934581
1.12,-5.841149571145384,0.03356426756934581
1.1300000000000001,-6.022416986550007,0.03356426756934581
1.1400000000000001,-5.983415004166187,0.03356426756934581
1.1500000000000001,-5.997779924570102,0.03356426756934581
1.16,-6.067242882146493,0.03356426756934581
1.17,-6.225495988921995,0.03356426756934581
1.18,-6.190624417136014,0.03356426756934581
1.19,-1.7810748396560285,0.03356426756934581
1.2,-1.6873425278665306,0.03356426756934581
1.21,-1.9307560253684009,0.03356426756934581
1.22,-1.8949919382938276,0.03356426756934581
1.23,-2.1408473066817044,0.03356426756934581
1.24,-2.1135555390671756,0.03356426756934581
1.25,-2.075337401775567,0.03356426756934581
1.26,-1.8775563788165113,0.03356426756934581
1.27,-1.9859870298828466,0.03356426756934581
1.28,-1.9807848874279277,0.03356426756934581
1.29,-2.1370306007635573,0.03356426756934581
1.3,-2.0571593659233174,0.03356426756934581
1.31,-1.91130137691332,0.03356426756934581
1.32,-2.0409241179767434,0.03356426756934581
1.33,-2.170256571803525,0.03356426756934581
1.34,-2.0038815982057567,0.03356426756934581
1.35,-2.135734752771701,0.03356426756934581
1.36,-2.2453431877560672,0.03356426756934581
1.37,-2.173966478463701,0.03356426756934581
1.3800000000000001,-2.2339079627025806,0.03356426756934581
1.3900000000000001,-2.422253474198779,0.03356426756934581
1.4000000000000001,-2.5584086129514025,0.03356426756934581
1.41,-2.674510463307458,0.03356426756934581
1.42,-2.712747936258704,0.03356426756934581
1.43,-2.68641141428779,0.03356426756934581
1.44,-2.593764026259654,0.03356426756934581
1.45,-2.6099288339510873,0.03356426756934581
1.46,-2.6620556769692554,0.03356426756934581
1.47,-2.688014847595814,0.03356426756934581
1.48,-2.7953559280258378,0.03356426756934581
1.49,-2.874449849962815,0.03356426756934581
1.5,-2.7635305085045956,0.03356426756934581
1.51,-2.836438723912864,0.03356426756934581
1.52,-2.7166297366067425,0.03356426756934581
1.53,-2.770194645470844,0.03356426756934581
1.54,-2.96198794326944,0.03356426756934581
1.55,-2.9264296435050925,0.03356426756934581
1.56,-2.926858440031444,0.03356426756934581
1.57,-2.8400938334312755,0.03356426756934581
1.58,-2.9229530835986726,0.03356426756934581
1.59,-3.030232064099748,0.03356426756934581
1.6,-3.234882688842676,0.03356426756934581
1.61,-3.1512366858523353,0.03356426756934581
1.62,-3.189780755453287,0.03356426756934581
1.6300000000000001,-3.2874014182114215,0.03356426756934581
1.6400000000000001,-3.233215237902337,0.03356426756934581
1.6500000000000001,-3.3757172210603885,0.03356426756934581
1.6600000000000001,-3.5043938867042894,0.03356426756934581
1.67,-3.58910078787869,0.03356426756934581
1.68,-3.5700382004403646,0.03356426756934581
1.69,-3.749165738484491,0.03356426756934581
1.7,-3.8327890761193126,0.03356426756934581
1.71,-3.8971105767673175,0.03356426756934581
1.72,-4.016366870443334,0.03356426756934581
1.73,-4.008806747891869,0.03356426756934581
1.74,-4.085938622722411,0.03356426756934581
1.75,-4.071802626666305,0.03356426756934581
1.76,-4.125842480260899,0.03356426756934581
1.77,-4.178449581340989,0.03356426756934581
1.78,-4.136699613611687,0.03356426756934581
1.79,-4.296917118002139,0.03356426756934581
1.8,-4.25493519939659,0.03356426756934581
1.81,-4.237804310728584,0.03356426756934581
1.82,-4.3333849470876995,0.03356426756934581
1.83,-4.556508988151952,0.03356426756934581
1.84,-4.692972689289852,0.03356426756934581
1.85,-4.907847154923532,0.03356426756934581
1.86,-4.985368811834671,0.03356426756934581
1.87,-5.026383940611494,0.03356426756934581
1.8800000000000001,-5.031244599363899,0.03356426756934581
1.8900000000000001,-5.02303380168016,0.03356426756934581
1.9000000000000001,-5.085559911529517,0.03356426756934581
1.9100000000000001,-5.212454198457645,0.03356426756934581
1.92,-5.268442021329851,0.03356426756934581
1.93,-5.164605954587907,0.03356426756934581
1.94,-5.353357536427337,0.03356426756934581
1.95,-5.363203035041668,0.03356426756934581
1.96,-5.3638126973235645,0.03356426756934581
1.97,-5.15539137383302,0.03356426756934581
1.98,-5.192603877033585,0.03356426756934581
1.99,-5.302395411574919,0.03356426756934581
2.0,-5.5616350141336595,0.03356426756934581
2.0100000000000002,-5.615280552797564,0.03356426756934581
2.02,-5.736608597795583,0.03356426756934581
2.0300000000000002,-5.789242255045902,0.03356426756934581
2.04,-5.75874130626798,0.03356426756934581
2.05,-5.726512582943014,0.03356426756934581
2.06,-5.739570375917601,0.03356426756934581
2.07,-5.771135505790076,0.03356426756934581
2.08,-5.876562054374678,0.03356426756934581
2.09,-5.95477530578413,0.03356426756934581
2.1,-6.029614739050111,0.03356426756934581
2.11,-6.004769355285631,0.03356426756934581
2.12,-5.941201820082452,0.03356426756934581
2.13,-6.050137162270698,0.03356426756934581
2.14,-5.995985639203149,0.03356426756934581
2.15,-6.200178351341585,0.03356426756934581
2.16,-5.931016674552555,0.03356426756934581
2.17,-5.863788461542904,0.03356426756934581
2.18,-5.898678033403583,0.03356426756934581
2.19,-6.066672193046841,0.03356426756934581
2.2,-6.219176112858275,0.03356426756934581
2.21,-6.178097184255969,0.03356426756934581
2.22,-6.346399363452303,0.03356426756934581
2.23,-6.398231593638948,0.03356426756934581
2.24,-6.371768025721507,0.03356426756934581
2.25,-6.381197845234695,0.03356426756934581
2.2600000000000002,-6.4606426393195076,0.03356426756934581
2.27,-6.54055411496213,0.03356426756934581
2.2800000000000002,-6.581556293288184,0.03356426756934581
2.29,-6.590251258180165,0.03356426756934581
2.3000000000000003,-6.495542781577957,0.03356426756934581
2.31,-6.524171273055201,0.03356426756934581
2.32,-6.568024244897519,0.03356426756934581
2.33,-6.7152173424515995,0.03356426756934581
2.34,-6.789192158697503,0.03356426756934581
2.35,-6.8895503641239415,0.03356426756934581
2.36,-6.904803221392134,0.03356426756934581
2.37,-7.168327713202781,0.03356426756934581
2.38,-7.028647425816884,0.03356426756934581
2.39,-7.11424864916963,0.03356426756934581
2.4,-7.132836256297231,0.03356426756934581
2.41,-7.202735740674342,0.03356426756934581
2.42,-7.197321672531384,0.03356426756934581
2.43,-7.269531051224202,0.03356426756934581
2.44,-7.42463858614018,0.03356426756934581
2.45,-7.475197758494752,0.03356426756934581
2.46,-7.505341620172648,0.03356426756934581
2.47,-7.687143576539158,0.03356426756934581
2.48,-7.750361689182437,0.03356426756934581
2.49,-7.844421570225975,0.03356426756934581
2.5,-8.009597405359509,0.03356426756934581
2.5100000000000002,-8.054895196965134,0.03356426756934581
2.52,-8.280092534122511,0.03356426756934581
2.5300000000000002,-8.169050647389376,0.03356426756934581
2.54,-8.182759447924623,0.03356426756934581
2.5500000000000003,-8.362636314568956,0.03356426756934581
2.56,-8.300971070885444,0.03356426756934581
2.57,-8.378547278430405,0.03356426756934581
2.58,-8.485911176273884,0.03356426756934581
2.59,-8.581599178484042,0.03356426756934581
2.6,-8.338902307848068,0.03356426756934581
2.61,-8.417964375278057,0.03356426756934581
2.62,-8.25737881072439,0.03356426756934581
2.63,-8.348726764188047,0.03356426756934581
2.64,-8.38422570297755,0.03356426756934581
2.65,-8.21592125100973,0.03356426756934581
2.66,-8.189728414822909,0.03356426756934581
2.67,-8.21687106811928,0.03356426756934581
2.68,-8.14866141255643,0.03356426756934581
2.69,-8.209179701761366,0.03356426756934581
2.7,-8.075214392144536,0.03356426756934581
2.71,-8.170728953358934,0.03356426756934581
2.72,-8.16216049853096,0.03356426756934581
2.73,-8.207168049392205,0.03356426756934581
2.74,-8.257639600699981,0.03356426756934581
2.75,-8.260000019072816,0.03356426756934581
2.7600000000000002,-8.526228339908709,0.03356426756934581
2.77,-8.646810061568889,0.03356426756934581
2.7800000000000002,-8.6756317017013,0.03356426756934581
2.79,-8.580171158828326,0.03356426756934581
2.8000000000000003,-8.673111605477393,0.03356426756934581
2.81,-8.854087920114726,0.03356426756934581
2.82,-8.74942217304607,0.03356426756934581
2.83,-8.716333619506937,0.03356426756934581
2.84,-8.885481934221026,0.03356426756934581
2.85,-8.890260670148166,0.03356426756934581
2.86,-9.092943379019733,0.03356426756934581
2.87,-9.037642668894192,0.03356426756934581
2.88,-9.135475974324894,0.03356426756934581
2.89,-9.091684293468221,0.03356426756934581
2.9,-9.13665367928733,0.03356426756934581
2.91,-9.360609525237866,0.03356426756934581
2.92,-9.351902659448893,0.03356426756934581
2.93,-9.348264572364037,0.03356426756934581
2.94,-9.299274198922076,0.03356426756934581
2.95,-9.359652542717063,0.03356426756934581
2.96,-9.54103136485911,0.03356426756934581
2.97,-9.517656686148042,0.03356426756934581
2.98,-9.347072363383411,0.03356426756934581
2.99,-9.294735446349463,0.03356426756934581
3.0,-9.388599055071127,0.03356426756934581
3.0100000000000002,-9.489489402847735,0.03356426756934581
3.02,-9.47726853670994,0.03356426756934581
3.0300000000000002,-9.570902151426731,0.03356426756934581
3.04,-9.655540659769088,0.03356426756934581
3.0500000000000003,-9.750844770839231,0.03356426756934581
3.06,-9.769882538465263,0.03356426756934581
3.0700000000000003,-9.89376972491287,0.03356426756934581
3.08,-10.1557990931139,0.03356426756934581
3.09,-10.289645832220703,0.03356426756934581
3.1,-10.242233716866883,0.03356426756934581
3.11,-9.984841431544448,0.03356426756934581
3.12,-10.009828216811233,0.03356426756934581
3.13,-10.120047693664043,0.03356426756934581
3.14,-10.035663533926067,0.03356426756934581
3.15,-9.954703829154518,0.03356426756934581
3.16,-10.030320595899788,0.03356426756934581
3.17,-9.98452259273075,0.03356426756934581
3.18,-10.074204100628718,0.03356426756934581
3.19,-10.235348602669205,0.03356426756934581
3.2,-10.255574831171582,0.03356426756934581
3.21,-10.227215498353662,0.03356426756934581
3.22,-10.468048330143107,0.03356426756934581
3.23,-10.502993755309001,0.03356426756934581
3.24,-10.485788490889268,0.03356426756934581
3.25,-10.49219092161434,0.03356426756934581
3.2600000000000002,-10.482675374842337,0.03356426756934581
3.27,-10.470694307726012,0.03356426756934581
3.2800000000000002,-10.697568473288081,0.03356426756934581
3.29,-10.768357589362642,0.03356426756934581
3.3000000000000003,-10.72059073912657,0.03356426756934581
3.31,-10.767360516069258,0.03356426756934581
3.3200000000000003,-10.820456762301328,0.03356426756934581
3.33,-10.933117445406012,0.03356426756934581
3.34,-11.071030741692358,0.03356426756934581
3.35,-11.131501333924485,0.03356426756934581
3.36,-11.223834257399016,0.03356426756934581
3.37,-11.356873349932643,0.03356426756934581
3.38,-11.34195652810994,0.03356426756934581
3.39,-11.245046395904215,0.03356426756934581
3.4,-11.175897232520514,0.03356426756934581
3.41,-11.236192548599123,0.03356426756934581
3.42,-11.225802143849739,0.03356426756934581
3.43,-11.299937947284896,0.03356426756934581
3.44,-11.294495957151122,0.03356426756934581
3.45,-11.199684301348169,0.03356426756934581
3.46,-11.220403267831413,0.03356426756934581
3.47,-11.271262290892125,0.03356426756934581
3.48,-11.382801186963356,0.03356426756934581
3.49,-11.513515177497412,0.03356426756934581
3.5,-11.797092607976015,0.03356426756934581
3.5100000000000002,-12.08846328677974,0.03356426756934581
3.52,-12.043566168218632,0.03356426756934581
3.5300000000000002,-12.083062898524584,0.03356426756934581
3.54,-12.108757519617983,0.03356426756934581
3.5500000000000003,-12.123012973834259,0.03356426756934581
3.56,-12.110416399572674,0.03356426756934581
3.5700000000000003,-12.07949573018189,0.03356426756934581
3.58,-12.292867941261507,0.03356426756934581
3.59,-12.388720852214927,0.03356426756934581
3.6,-12.370036507632557,0.03356426756934581
3.61,-12.376252608359557,0.03356426756934581
3.62,-12.388367130581079,0.03356426756934581
3.63,-12.504467830091855,0.03356426756934581
3.64,-12.472514150743443,0.03356426756934581
3.65,-12.473298793277731,0.03356426756934581
3.66,-12.545779966212333,0.03356426756934581
3.67,-12.694892834255862,0.03356426756934581
3.68,-12.679178974827597,0.03356426756934581
3.69,-12.583748463928107,0.03356426756934581
3.7,-12.451172688265716,0.03356426756934581
3.71,-12.263893119793547,0.03356426756934581
3.72,-12.138060247357265,0.03356426756934581
3.73,-11.982497217645621,0.03356426756934581
3.74,-12.012834083226737,0.03356426756934581
3.75,-12.160105383488593,0.03356426756934581
3.7600000000000002,-12.338248533268956,0.03356426756934581
3.77,-12.218591972991186,0.03356426756934581
3.7800000000000002,-12.270075923429676,0.03356426756934581
3.79,-12.200781015764194,0.03356426756934581
3.8000000000000003,-12.103938951109484,0.03356426756934581
3.81,-12.293475815720354,0.03356426756934581
3.8200000000000003,-12.383147191473913,0.03356426756934581
3.83,-12.302607071811282,0.03356426756934581
3.84,-12.255831035776799,0.03356426756934581
3.85,-12.321475751035576,0.03356426756934581
3.86,-12.340756261760305,0.03356426756934581
3.87,-12.195220424931673,0.03356426756934581
3.88,-12.264684993586542,0.03356426756934581
3.89,-12.41121931777928,0.03356426756934581
3.9,-12.480482260614039,0.03356426756934581
3.91,-12.53578040053779,0.03356426756934581
3.92,-12.37670306924538,0.03356426756934581
3.93,-12.22179015875386,0.03356426756934581
3.94,-12.465816880147399,0.03356426756934581
3.95,-12.531377489154325,0.03356426756934581
3.96,-12.645672891471039,0.03356426756934581
3.97,-12.641709736729133,0.03356426756934581
3.98,-12.598784854494962,0.03356426756934581
3.99,-12.626961698159674,0.03356426756934581
4.0,-12.76642911948079,0.03356426756934581
4.01,-12.774085681027808,0.03356426756934581
4.0200000000000005,-12.847117047752896,0.03356426756934581
4.03,-12.954606746133129,0.03356426756934581
4.04,-12.939054719179454,0.03356426756934581
4.05,-13.012236769415866,0.03356426756934581
4.0600000000000005,-12.9688974705941,0.03356426756934581
4.07,-13.021039533853012,0.03356426756934581
4.08,-12.948027661294574,0.03356426756934581
4.09,-12.894051272370856,0.03356426756934581
4.1,-12.890612066013757,0.03356426756934581
4.11,-12.92223298942277,0.03356426756934581
4.12,-12.911456843557382,0.03356426756934581
4.13,-13.082856890068506,0.03356426756934581
4.14,-12.93144694720361,0.03356426756934581
4.15,-12.929574599040324,0.03356426756934581
4.16,-12.83711533766898,0.03356426756934581
4.17,-12.838566475597448,0.03356426756934581
4.18,-12.781725745969807,0.03356426756934581
4.19,-12.739838820560658,0.03356426756934581
4.2,-12.868205343915983,0.03356426756934581
4.21,-13.010097845706865,0.03356426756934581
4.22,-13.129894489697788,0.03356426756934581
4.23,-13.170214502393929,0.03356426756934581
4.24,-13.22950551838086,0.03356426756934581
4.25,-13.1128813822328,0.03356426756934581
4.26,-13.099702486981075,0.03356426756934581
4.2700000000000005,-13.110659462302879,0.03356426756934581
4.28,-13.218312453844389,0.03356426756934581
4.29,-13.356505341233326,0.03356426756934581
4.3,-13.390283557724942,0.03356426756934581
4.3100000000000005,-13.370793464239515,0.03356426756934581
4.32,-13.442545110923264,0.03356426756934581
4.33,-13.448483479544269,0.03356426756934581
4.34,-13.441402865949517,0.03356426756934581
4.3500000000000005,-13.533172411493407,0.03356426756934581
4.36,-8.551761693746242,0.03356426756934581
4.37,-8.404011100768427,0.03356426756934581
4.38,-8.47509879282404,0.03356426756934581
4.39,-8.485450229114866,0.03356426756934581
4.4,-8.58075316382348,0.03356426756934581
4.41,-8.54181483302886,0.03356426756934581
4.42,-8.577336058764187,0.03356426756934581
4.43,-8.758132583735362,0.03356426756934581
4.44,-8.770611890672349,0.03356426756934581
4.45,-8.7839439156863,0.03356426756934581
4.46,-8.751865724833461,0.03356426756934581
4.47,-8.843806375391395,0.03356426756934581
4.48,-8.879267165255705,0.03356426756934581
4.49,-8.891592708545444,0.03356426756934581
4.5,-9.000208949140706,0.03356426756934581
4.51,-9.121554070055653,0.03356426756934581
4.5200000000000005,-9.198204358770043,0.03356426756934581
4.53,-9.283770525456672,0.03356426756934581
4.54,-9.369475157105402,0.03356426756934581
4.55,-9.486669890677208,0.03356426756934581
4.5600000000000005,-9.32123872107917,0.03356426756934581
4.57,-9.419191048941803,0.03356426756934581
4.58,-9.382929713038088,0.03356426756934581
4.59,-9.388060639240834,0.03356426756934581
4.6000000000000005,-9.670372652498152,0.03356426756934581
4.61,3.9083195447003596,4.016628068100127
4.62,3.782629392258685,4.016628068100127
4.63,3.7223284790566007,4.016628068100127
4.64,3.756437785645783,4.016628068100127
4.65,3.71360809411312,4.016628068100127
4.66,3.7003898268395163,4.016628068100127
4.67,3.8598020597454807,4.016628068100127
4.68,3.717234118694584,4.016628068100127
4.69,3.756063380227591,4.016628068100127
4.7,3.7002648729307603,4.016628068100127
4.71,3.7485440857914543,4.016628068100127
4.72,3.547346411833144,4.016628068100127
4.73,3.485365085095159,4.016628068100127
4.74,3.5245422204270582,4.016628068100127
4.75,3.6142387911604437,4.016628068100127
4.76,3.340014477760081,4.016628068100127
4.7700000000000005,3.4608056975267076,4.016628068100127
4.78,3.4974559600879274,4.016628068100127
4.79,3.34027602414457,4.016628068100127
4.8,3.255948661383368,4.016628068100127
4.8100000000000005,3.148338368657247,4.016628068100127
4.82,3.1943193679240354,4.016628068100127
4.83,2.9412529227017323,4.016628068100127
4.84,2.9606372702439394,4.016628068100127
4.8500000000000005,2.9176856151942134,4.016628068100127
4.86,2.8659269488863353,4.016628068100127
4.87,2.763124414279154,4.016628068100127
4.88,2.7401949237994936,4.016628068100127
4.89,2.697966610287955,4.016628068100127
4.9,2.766619132227562,4.016628068100127
4.91,2.6098946530900844,4.016628068100127
4.92,2.635729786057614,4.016628068100127
4.93,2.883612592184535,4.016628068100127
4.94,2.8738208339801514,4.016628068100127
4.95,2.8669050424210543,4.016628068100127
4.96,2.974223799217183,4.016628068100127
4.97,3.1149692004056972,4.016628068100127
4.98,3.2030618614208244,4.016628068100127
4.99,3.265218938179731,4.016628068100127
5.0,2.9817909225933774,4.016628068100127
5.01,3.080342912734507,4.016628068100127
5.0200000000000005,3.099953562479753,4.016628068100127
5.03,3.2570255472355676,4.016628068100127
5.04,3.192805706944252,4.016628068100127
5.05,3.345868534663858,4.016628068100127
5.0600000000000005,3.1948643429668815,4.016628068100127
5.07,3.157504149251033,4.016628068100127
5.08,3.153208715437109,4.016628068100127
5.09,3.085132308145917,4.016628068100127
5.1000000000000005,2.9924368354663318,4.016628068100127
5.11,3.153444421381021,4.016628068100127
5.12,3.1182010185372064,4.016628068100127
5.13,3.2085198629307206,4.016628068100127
5.14,3.3061521123809583,4.016628068100127
5.15,3.1888691037889565,4.016628068100127
5.16,3.060439367135327,4.016628068100127
5.17,3.0400693750736245,4.016628068100127
5.18,2.959064932375074,4.016628068100127
5.19,2.8464658581717135,4.016628068100127
5.2,2.7254607618921374,4.016628068100127
5.21,2.5609277904245573,4.016628068100127
5.22,2.5905806760339627,4.016628068100127
5.23,2.6801872303283236,4.016628068100127
5.24,2.634860548813921,4.016628068100127
5.25,2.695321704852161,4.016628068100127
5.26,2.668431195620295,4.016628068100127
5.2700000000000005,2.793334681021914,4.016628068100127
5.28,2.7650053498179905,4.016628068100127
5.29,2.793301767367277,4.016628068100127
5.3,2.7800410801361783,4.016628068100127
5.3100000000000005,2.7856457447245906,4.016628068100127
5.32,2.7961719010052786,4.016628068100127
5.33,2.667345166070497,4.016628068100127
5.34,2.641287383882854,4.016628068100127
5.3500000000000005,2.5623002004708986,4.016628068100127
5.36,2.3613727916043836,4.016628068100127
5.37,2.2438594191592847,4.016628068100127
5.38,2.1692617834865633,4.016628068100127
5.39,2.1535098033384603,4.016628068100127
5.4,2.2685541143034214,4.016628068100127
5.41,2.1967279974920886,4.016628068100127
5.42,1.986150647864325,4.016628068100127
5.43,1.944734556827457,4.016628068100127
5.44,1.8216006898403623,4.016628068100127
5.45,1.9133296595126494,4.016628068100127
5.46,2.028912532889448,4.016628068100127
5.47,2.005465832168204,4.016628068100127
5.48,2.026392522669726,4.016628068100127
5.49,1.9555481498246516,4.016628068100127
5.5,1.8830284972260787,4.016628068100127
5.51,1.7014028478798737,4.016628068100127
5.5200000000000005,1.849869528927364,4.016628068100127
5.53,1.7632904940422613,4.016628068100127
5.54,1.8852088663413256,4.016628068100127
5.55,1.7832870504605558,4.016628068100127
5.5600000000000005,1.6951779569001386,4.016628068100127
5.57,1.629215777205839,4.016628068100127
5.58,1.7162972584395382,4.016628068100127
5.59,1.6140691377532592,4.016628068100127
5.6000000000000005,1.5856262471734188,4.016628068100127
5.61,1.5607545928556306,4.016628068100127
5.62,1.3069360128351561,4.016628068100127
5.63,1.3766405181624528,4.016628068100127
5.64,1.4545116925216093,4.016628068100127
5.65,1.4009145269206733,4.016628068100127
5.66,1.3207335344966382,4.016628068100127
5.67,1.2779894835014267,4.016628068100127
5.68,1.3521303323941858,4.016628068100127
5.69,1.3845845423791947,4.016628068100127
5.7,1.432416070815234,4.016628068100127
5.71,1.3443424471189713,4.016628068100127
5.72,1.333916705782389,4.016628068100127
5.73,1.270121153270531,4.016628068100127
5.74,1.4560046806143605,4.016628068100127
5.75,1.5132627566276518,4.016628068100127
5.76,1.436973772882697,4.016628068100127
5.7700000000000005,1.4458802147549232,4.016628068100127
5.78,1.5516906810737274,4.016628068100127
5.79,1.572987153078521,4.016628068100127
5.8,1.510202033649875,4.016628068100127
5.8100000000000005,1.4607413042968016,4.016628068100127
5.82,1.3779362694709671,4.016628068100127
5.83,1.4252161731449662,4.016628068100127
5.84,1.5019533923542518,4.016628068100127
5.8500000000000005,1.4836973540919978,4.016628068100127
5.86,1.4726436788322972,4.016628068100127
5.87,1.5007288141567758,4.016628068100127
5.88,1.6288967365784253,4.016628068100127
5.89,1.5629568075582787,4.016628068100127
5.9,1.3976265600893876,4.016628068100127
5.91,1.4751760128735723,4.016628068100127
5.92,1.6627411879627632,4.016628068100127
5.93,1.7077594449689888,4.016628068100127
5.94,1.7272366016739997,4.016628068100127
5.95,1.705226010243758,4.016628068100127
5.96,1.839660453851926,4.016628068100127
5.97,1.8404893086693075,4.016628068100127
5.98,1.9039347338327506,4.016628068100127
5.99,1.872530037328591,4.016628068100127
6.0,2.079993658928382,4.016628068100127
6.01,5.33522864246338,5.440462091223284
6.0200000000000005,5.272862795372574,5.440462091223284
6.03,5.18398645931181,5.440462091223284
6.04,5.273319767125199,5.440462091223284
6.05,5.239211486610306,5.440462091223284
6.0600000000000005,5.084844030796984,5.440462091223284
6.07,5.066543472925093,5.440462091223284
6.08,5.130677399891329,5.440462091223284
6.09,5.147393835469127,5.440462091223284
6.1000000000000005,5.098027668707705,5.440462091223284
6.11,5.0675065468915035,5.440462091223284
6.12,5.075492757903409,5.440462091223284
6.13,5.214367784048613,5.440462091223284
6.140000000000001,5.189444720984636,5.440462091223284
6.15,5.159520462342452,5.440462091223284
6.16,5.156334351447366,5.440462091223284
6.17,5.155267719147212,5.440462091223284
6.18,5.273960174153418,5.440462091223284
6.19,5.147799397802708,5.440462091223284
6.2,5.3467799153882165,5.440462091223284
6.21,5.34772243447143,5.440462091223284
6.22,5.3056771778915905,5.440462091223284
6.23,5.1700142576588135,5.440462091223284
